Constituent#,Name,Amplitude,Phase,Speed
1,M2,1.201,83.3,28.9841042
2,S2,0.194,93.1,30.0000000
3,N2,0.262,58.4,28.4397295
4,K1,0.220,195.9,15.0410686
5,M4,0.059,350.9,57.9682084
6,O1,0.174,233.0,13.9430356
7,M6,0.007,135.3,86.9523127
8,MK3,0.000,0.0,44.0251729
9,S4,0.007,325.6,60.0000000
10,MN4,0.000,0.0,57.4238337
11,NU2,0.049,61.7,28.5125831
12,S6,0.007,201.0,90.0000000
13,MU2,0.030,73.5,27.9682084
14,2N2,0.033,33.5,27.8953548
15,OO1,0.007,160.0,16.1391017
16,LAM2,0.010,87.9,29.4556253
17,S1,0.000,0.0,15.0000000
18,M1,0.013,214.6,14.4966939
19,J1,0.013,178.4,15.5854433
20,MM,0.000,0.0,0.5443747
21,SSA,0.059,69.4,0.0821373
22,SA,0.180,135.3,0.0410686
23,MSF,0.000,0.0,1.0158958
24,MF,0.000,0.0,1.0980331
25,RHO,0.007,248.7,13.4715145
26,Q1,0.033,251.3,13.3986609
27,T2,0.010,92.6,29.9589333
28,R2,0.000,0.0,30.0410667
29,2Q1,0.003,269.3,12.8542862
30,P1,0.072,198.7,14.9589314
31,2SM2,0.000,0.0,31.0158958
32,M3,0.000,0.0,43.4761563
33,L2,0.033,108.0,29.5284789
34,2MK3,0.000,0.0,42.9271398
35,K2,0.052,93.9,30.0821373
36,M8,0.010,223.7,115.9364166
37,MS4,0.000,0.0,58.9841042
