Constituent#,Name,Amplitude,Phase,Speed
1,M2,3.061,234.9,28.9841042
2,S2,0.873,262.0,30.0000000
3,N2,0.640,210.2,28.4397295
4,K1,1.411,239.6,15.0410686
5,M4,0.003,95.5,57.9682084
6,O1,0.860,223.8,13.9430356
7,M6,0.003,80.5,86.9523127
8,MK3,0.003,20.8,44.0251729
9,S4,0.003,43.6,60.0000000
10,MN4,0.003,54.1,57.4238337
11,NU2,0.128,213.3,28.5125831
12,S6,0.000,0.0,90.0000000
13,MU2,0.069,184.9,27.9682084
14,2N2,0.072,183.4,27.8953548
15,OO1,0.049,266.3,16.1391017
16,LAM2,0.016,260.2,29.4556253
17,S1,0.023,346.6,15.0000000
18,M1,0.052,244.1,14.4966939
19,J1,0.089,252.8,15.5854433
20,MM,0.000,0.0,0.5443747
21,SSA,0.052,125.8,0.0821373
22,SA,0.561,286.5,0.0410686
23,MSF,0.000,0.0,1.0158958
24,MF,0.000,0.0,1.0980331
25,RHO,0.026,209.7,13.4715145
26,Q1,0.151,216.0,13.3986609
27,T2,0.049,257.4,29.9589333
28,R2,0.010,258.4,30.0410667
29,2Q1,0.016,205.4,12.8542862
30,P1,0.440,235.8,14.9589314
31,2SM2,0.003,66.9,31.0158958
32,M3,0.003,293.0,43.4761563
33,L2,0.066,258.6,29.5284789
34,2MK3,0.000,0.0,42.9271398
35,K2,0.236,254.4,30.0821373
36,M8,0.000,0.0,115.9364166
37,MS4,0.003,40.2,58.9841042
