Constituent#,Name,Amplitude,Phase,Speed
1,M2,1.946,353.1,28.9841042
2,S2,0.337,14.1,30.0000000
3,N2,0.465,333.7,28.4397295
4,K1,0.314,186.4,15.0410686
5,M4,0.035,267.7,57.9682084
6,O1,0.227,192.6,13.9430356
7,M6,0.021,25.4,86.9523127
8,MK3,0.0,0.0,44.025173
9,S4,0.035,307.4,60.0000000
10,MN4,0.028,242.1,57.4238337
11,NU2,0.090,331.2,28.5125831
12,S6,0.0,0.0,90.0
13,MU2,0.070,338.6,27.9682084
14,2N2,0.062,317.6,27.8953548
15,OO1,0.0,0.0,16.139101
16,LAM2,0.017,4.5,29.4556253
17,S1,0.033,136.5,15.0000000
18,M1,0.0,0.0,14.496694
19,J1,0.019,177.7,15.5854433
20,MM,0.0,0.0,0.5443747
21,SSA,0.194,50.3,0.0821373
22,SA,0.354,165.0,0.0410686
23,MSF,0.0,0.0,1.0158958
24,MF,0.0,0.0,1.0980331
25,RHO,0.016,175.3,13.4715145
26,Q1,0.050,186.1,13.3986609
27,T2,0.034,355.7,29.9589333
28,R2,0.0,0.0,30.041067
29,2Q1,0.0,0.0,12.854286
30,P1,0.108,187.5,14.9589314
31,2SM2,0.0,0.0,31.015896
32,M3,0.036,25.1,43.4761563
33,L2,0.061,358.3,29.5284789
34,2MK3,0.0,0.0,42.92714
35,K2,0.089,13.2,30.0821373
36,M8,0.0,0.0,115.93642
37,MS4,0.029,154.3,58.9841042
