Constituent#,Name,Amplitude,Phase,Speed
1,M2,0.977,41.0,28.9841042
2,S2,0.172,71.3,30.0000000
3,N2,0.218,21.5,28.4397295
4,K1,0.103,263.2,15.0410686
5,M4,0.023,69.5,57.9682084
6,O1,0.092,288.4,13.9430356
7,M6,0.035,169.4,86.9523127
8,MK3,0.012,275.3,44.0251729
9,S4,0.000,0.0,60.0000000
10,MN4,0.000,0.0,57.4238337
11,NU2,0.046,17.6,28.5125831
12,S6,0.000,0.0,90.0000000
13,MU2,0.021,45.5,27.9682084
14,2N2,0.029,6.3,27.8953548
15,OO1,0.004,237.8,16.1391017
16,LAM2,0.013,64.5,29.4556253
17,S1,0.000,0.0,15.0000000
18,M1,0.006,275.7,14.4966939
19,J1,0.007,250.6,15.5854433
20,MM,0.000,0.0,0.5443747
21,SSA,0.180,58.3,0.0821373
22,SA,0.271,190.6,0.0410686
23,MSF,0.000,0.0,1.0158958
24,MF,0.000,0.0,1.0980331
25,RHO,0.003,299.3,13.4715145
26,Q1,0.021,298.2,13.3986609
27,T2,0.020,61.4,29.9589333
28,R2,0.001,72.6,30.0410667
29,2Q1,0.002,313.5,12.8542862
30,P1,0.031,263.1,14.9589314
31,2SM2,0.000,0.0,31.0158958
32,M3,0.000,0.0,43.4761563
33,L2,0.049,51.0,29.5284789
34,2MK3,0.000,0.0,42.9271398
35,K2,0.046,68.9,30.0821373
36,M8,0.000,0.0,115.9364166
37,MS4,0.013,112.4,58.9841042
