Constituent#,Name,Amplitude,Phase,Speed
1,M2,0.638,81.4,28.9841042
2,S2,0.063,262.6,30.0000000
3,N2,0.231,32.4,28.4397295
4,K1,1.367,332.8,15.0410686
5,M4,0.0,0.0,57.96821
6,O1,0.938,310.3,13.9430356
7,M6,0.0,0.0,86.95232
8,MK3,0.004,113.6,44.0251729
9,S4,0.0,0.0,60.0
10,MN4,0.0,0.0,57.423832
11,NU2,0.043,43.9,28.5125831
12,S6,0.0,0.0,90.0
13,MU2,0.033,328.4,27.9682084
14,2N2,0.040,352.1,27.8953548
15,OO1,0.035,9.7,16.1391017
16,LAM2,0.007,137.7,29.4556253
17,S1,0.042,101.9,15.0000000
18,M1,0.048,335.1,14.4966939
19,J1,0.073,346.1,15.5854433
20,MM,0.0,0.0,0.5443747
21,SSA,0.096,227.3,0.0821373
22,SA,0.228,273.3,0.0410686
23,MSF,0.0,0.0,1.0158958
24,MF,0.0,0.0,1.0980331
25,RHO,0.033,298.7,13.4715145
26,Q1,0.167,299.8,13.3986609
27,T2,0.009,321.0,29.9589333
28,R2,0.0,0.0,30.041067
29,2Q1,0.024,306.2,12.8542862
30,P1,0.429,326.7,14.9589314
31,2SM2,0.004,287.3,31.0158958
32,M3,0.011,150.1,43.4761563
33,L2,0.007,125.3,29.5284789
34,2MK3,0.0,0.0,42.92714
35,K2,0.013,319.2,30.0821373
36,M8,0.0,0.0,115.93642
37,MS4,0.0,0.0,58.984104
