Constituent#,Name,Amplitude,Phase,Speed
1,M2,0.796,34.6,28.9841042
2,S2,0.199,35.6,30.0000000
3,N2,0.264,19.4,28.4397295
4,K1,0.232,189.0,15.0410686
5,M4,0.178,355.1,57.9682084
6,O1,0.218,203.7,13.9430356
7,M6,0.066,45.5,86.9523127
8,MK3,0.036,13.6,44.0251729
9,S4,0.014,347.2,60.0000000
10,MN4,0.079,315.4,57.4238337
11,NU2,0.032,25.9,28.5125831
12,S6,0.000,0.0,90.0000000
13,MU2,0.077,352.2,27.9682084
14,2N2,0.046,2.4,27.8953548
15,OO1,0.010,174.2,16.1391017
16,LAM2,0.005,35.1,29.4556253
17,S1,0.022,117.2,15.0000000
18,M1,0.014,182.9,14.4966939
19,J1,0.020,212.4,15.5854433
20,MM,0.000,0.0,0.5443747
21,SSA,0.000,0.0,0.0821373
22,SA,0.168,145.9,0.0410686
23,MSF,0.000,0.0,1.0158958
24,MF,0.000,0.0,1.0980331
25,RHO,0.011,184.9,13.4715145
26,Q1,0.049,185.1,13.3986609
27,T2,0.017,25.0,29.9589333
28,R2,0.002,35.7,30.0410667
29,2Q1,0.005,218.2,12.8542862
30,P1,0.090,199.9,14.9589314
31,2SM2,0.000,0.0,31.0158958
32,M3,0.015,24.9,43.4761563
33,L2,0.029,252.0,29.5284789
34,2MK3,0.035,344.7,42.9271398
35,K2,0.052,29.7,30.0821373
36,M8,0.014,165.8,115.9364166
37,MS4,0.035,56.4,58.9841042
