Constituent#,Name,Amplitude,Phase,Speed
1,M2,2.342,28.6,28.9841042
2,S2,0.409,55.3,30.0000000
3,N2,0.521,9.7,28.4397295
4,K1,0.345,200.4,15.0410686
5,M4,0.033,101.0,57.9682084
6,O1,0.275,185.6,13.9430356
7,M6,0.026,20.8,86.9523127
8,MK3,0.000,0.0,44.0251729
9,S4,0.000,0.0,60.0000000
10,MN4,0.010,115.3,57.4238337
11,NU2,0.104,7.4,28.5125831
12,S6,0.000,0.0,90.0000000
13,MU2,0.040,40.5,27.9682084
14,2N2,0.068,352.3,27.8953548
15,OO1,0.012,215.0,16.1391017
16,LAM2,0.034,41.6,29.4556253
17,S1,0.030,134.7,15.0000000
18,M1,0.013,243.4,14.4966939
19,J1,0.020,197.1,15.5854433
20,MM,0.000,0.0,0.5443747
21,SSA,0.104,40.3,0.0821373
22,SA,0.191,147.7,0.0410686
23,MSF,0.000,0.0,1.0158958
24,MF,0.000,0.0,1.0980331
25,RHO,0.010,179.3,13.4715145
26,Q1,0.044,184.1,13.3986609
27,T2,0.040,33.7,29.9589333
28,R2,0.003,56.5,30.0410667
29,2Q1,0.007,171.0,12.8542862
30,P1,0.117,199.2,14.9589314
31,2SM2,0.000,0.0,31.0158958
32,M3,0.018,94.1,43.4761563
33,L2,0.123,43.9,29.5284789
34,2MK3,0.012,110.5,42.9271398
35,K2,0.109,54.5,30.0821373
36,M8,0.000,0.0,115.9364166
37,MS4,0.015,128.1,58.9841042
